10,-0.055360079,-0.184080899,-0.049360156,0.106548429,-0.057985425,-0.189143479,-0.054985285,0.108142376,-0.055547833,-0.187362313,-0.049360156,0.099517107,-0.046828866,-0.179674566,-0.042422533,0.022641063,-0.094360828,0.027703643,0.186706066,0.027234793,-0.100267231,0.017015934,0.181924582,0.025640845,-0.10036093,0.019453526,0.181549788,0.027328491,-0.006140828,-0.135142744,0.000327945,0.165893197,-0.003421783,-0.129423916,-0.002484441,0.15764308,-0.000890493,-0.126236379,-0.001734495,0.154736638,-0.001547098,-0.117704988,0.001734495,0.146205425,-0.003140688,-0.114142478,0.006140828,0.145267725,-0.006140828,-0.135142744,0.000327945,0.165893197,-0.003421783,-0.129423916,-0.002484441,0.15764308,-0.000890493,-0.126236379,-0.001734495,0.154736638,-0.001547098,-0.117704988,0.001734495,0.146205425,-0.003140688,-0.114142478,0.006140828,0.145267725,-0.006140828,-0.135142744,0.000327945,0.165893197,-0.003421783,-0.129423916,-0.002484441,0.15764308,-0.000890493,-0.126236379,-0.001734495,0.154736638,-0.001547098,-0.117704988,0.001734495,0.146205425,-0.003140688,-0.114142478,0.006140828,0.145267725,-0.011672258,-0.143861532,-0.013265848,0.149205208,-0.017672181,-0.150142908,-0.016265988,0.15004921,-0.010453463,-0.145080328,-0.009984612,0.153424144,-0.004453182,-0.139080226,-0.001453042,0.007078171,-0.152205527,-0.013078451,0.144892931,-0.017391086,-0.162143111,-0.028640985,0.129611492,-0.044484973,-0.179580867,-0.045328975,0.102048397,-0.060985208,-0.189612329,-0.038109899,0.106642127,-0.063704252,-0.183237255,-0.051235199,0.09839201,-0.001547098,-0.135142744,0.007265568,0.169268131,0.004359484,-0.126611352,0.014203191,0.173580766,0.006234527,-0.122954965,0.019453526,0.172455668,-0.001640797,-0.124361336,0.015984535,0.160268068,-0.004640579,-0.124548733,0.013640642,0.16776824,-0.001547098,-0.135142744,0.007265568,0.169268131,0.004359484,-0.126611352,0.014203191,0.173580766,0.006234527,-0.122954965,0.019453526,0.172455668,-0.001640797,-0.124361336,0.015984535,0.160268068,-0.004640579,-0.124548733,0.013640642,0.16776824,0.011297107,-0.114329875,0.015515685,0.165330648,0.008765817,-0.109736145,0.014859438,0.162986755,0.009515762,-0.107767224,0.014672041,0.16176796,0.007828116,-0.108611047,0.006609321,0.167580485,0.000515699,-0.118548632,0.005015731,0.130455136,-0.003046989,-0.105048537,0.015984535,0.163736701,0.006515622,-0.09932971,0.019265771,0.159986973,0.004359484,-0.102329671,0.015984535,0.163080454,0.008578062,-0.09829849,0.016453385,0.161861658,0.010078311,-0.097642064,0.019547224,0.162424207
11,-0.055454135,-0.184362173,-0.049360156,0.106361032,-0.058360219,-0.189893603,-0.054703832,0.108048677,-0.055828929,-0.187456012,-0.049360156,0.099892259,-0.047204018,-0.179862142,-0.042141438,0.022641063,-0.094642103,0.027703643,0.186424613,0.027141094,-0.100454628,0.017015934,0.181830883,0.025547147,-0.100642204,0.019547224,0.181549788,0.027141094,-0.006140828,-0.135236442,0.000515699,0.165986896,-0.003421783,-0.129423916,-0.002390742,0.157736778,-0.001078248,-0.126142502,-0.001734495,0.154736638,-0.001453042,-0.117611289,0.001640797,0.145830274,-0.003140688,-0.113954902,0.006046772,0.145174026,-0.006140828,-0.135236442,0.000515699,0.165986896,-0.003421783,-0.129423916,-0.002390742,0.157736778,-0.001078248,-0.126142502,-0.001734495,0.154736638,-0.001453042,-0.117611289,0.001640797,0.145830274,-0.003140688,-0.113954902,0.006046772,0.145174026,-0.006140828,-0.135236442,0.000515699,0.165986896,-0.003421783,-0.129423916,-0.002390742,0.157736778,-0.001078248,-0.126142502,-0.001734495,0.154736638,-0.001453042,-0.117611289,0.001640797,0.145830274,-0.003140688,-0.113954902,0.006046772,0.145174026,-0.011859655,-0.144236684,-0.012796998,0.148643017,-0.017859578,-0.151174128,-0.016078234,0.15004921,-0.010921955,-0.145361602,-0.009703159,0.153424144,-0.004546881,-0.139361501,-0.001453042,0.006984472,-0.152299225,-0.0127033,0.145080328,-0.017484784,-0.162049413,-0.028640985,0.129798889,-0.044391274,-0.17892462,-0.045328975,0.102329493,-0.060704112,-0.189143479,-0.038203597,0.106735826,-0.063516498,-0.183143377,-0.051328897,0.098485708,-0.001640797,-0.134955168,0.007265568,0.16936183,0.004359484,-0.126330078,0.014015794,0.173487067,0.006140828,-0.122579992,0.019359469,0.17236197,-0.001734495,-0.123892486,0.015797138,0.16017437,-0.004734635,-0.124361336,0.013453245,0.167674541,-0.001640797,-0.134955168,0.007265568,0.16936183,0.004359484,-0.126330078,0.014015794,0.173487067,0.006140828,-0.122579992,0.019359469,0.17236197,-0.001734495,-0.123892486,0.015797138,0.16017437,-0.004734635,-0.124361336,0.013453245,0.167674541,0.011109352,-0.113954902,0.015328288,0.16523695,0.008765817,-0.109548569,0.014765739,0.162893057,0.009422064,-0.107204854,0.014765739,0.161861658,0.007828116,-0.108236074,0.006609321,0.167580485,0.000327945,-0.117798686,0.004734278,0.126423955,-0.002953291,-0.104485989,0.01570344,0.163549304,0.006421924,-0.099048436,0.018890977,0.159518123,0.004265785,-0.102142274,0.01570344,0.162893057,0.008578062,-0.097923338,0.016265988,0.161861658,0.010078311,-0.097267091,0.019078374,0.162424207
12,-0.055454135,-0.184362173,-0.049360156,0.105704784,-0.058360219,-0.190362275,-0.054329038,0.108048677,-0.056204081,-0.18754971,-0.049360156,0.100267053,-0.047578812,-0.17995584,-0.042047381,0.022641063,-0.095392048,0.027609944,0.186237216,0.027141094,-0.101673424,0.017109632,0.181737185,0.025453448,-0.101767123,0.019547224,0.181549788,0.027047396,-0.006140828,-0.135330141,0.000609398,0.165986896,-0.003421783,-0.129423916,-0.002390742,0.157830477,-0.001171947,-0.126048803,-0.001734495,0.154736638,-0.001453042,-0.117611289,0.001640797,0.145642877,-0.003140688,-0.113579929,0.005953074,0.144986629,-0.006140828,-0.135330141,0.000609398,0.165986896,-0.003421783,-0.129423916,-0.002390742,0.157830477,-0.001171947,-0.126048803,-0.001734495,0.154736638,-0.001453042,-0.117611289,0.001640797,0.145642877,-0.003140688,-0.113579929,0.005953074,0.144986629,-0.006140828,-0.135330141,0.000609398,0.165986896,-0.003421783,-0.129423916,-0.002390742,0.157830477,-0.001171947,-0.126048803,-0.001734495,0.154736638,-0.001453042,-0.117611289,0.001640797,0.145642877,-0.003140688,-0.113579929,0.005953074,0.144986629,-0.011953354,-0.145174205,-0.012328506,0.148548961,-0.017859578,-0.151361704,-0.015797138,0.149955511,-0.011484504,-0.145549178,-0.009422064,0.153330445,-0.004922032,-0.139455199,-0.001359344,0.006890774,-0.152299225,-0.012422204,0.145174026,-0.017484784,-0.161580563,-0.028640985,0.129986286,-0.044297576,-0.178643346,-0.045328975,0.102610946,-0.060516715,-0.188862205,-0.038391352,0.10692358,-0.063422799,-0.182581007,-0.051328897,0.098485708,-0.001640797,-0.134767771,0.007265568,0.16936183,0.004359484,-0.126236379,0.013922095,0.173393369,0.006046772,-0.12211132,0.019359469,0.17236197,-0.001734495,-0.123423815,0.015515685,0.160080671,-0.004734635,-0.123986363,0.013359547,0.167486787,-0.001640797,-0.134767771,0.007265568,0.16936183,0.004359484,-0.126236379,0.013922095,0.173393369,0.006046772,-0.12211132,0.019359469,0.17236197,-0.001734495,-0.123423815,0.015515685,0.160080671,-0.004734635,-0.123986363,0.013359547,0.167486787,0.011015654,-0.113204956,0.015140891,0.165330648,0.008578062,-0.109267294,0.014765739,0.162893057,0.009234667,-0.106736004,0.014203191,0.162049413,0.007734418,-0.107673526,0.006515622,0.167580485,0.000327945,-0.117423713,0.004453182,0.125392556,-0.002859592,-0.103829741,0.015421987,0.163361907,0.006421924,-0.098579586,0.018515825,0.159049273,0.004265785,-0.101673424,0.015421987,0.163080454,0.008484364,-0.097360969,0.015984535,0.161861658,0.009984612,-0.096892118,0.018703222,0.16223681
13,-0.055547833,-0.18445605,-0.049360156,0.105235934,-0.058453918,-0.190362275,-0.054141641,0.107860923,-0.056485176,-0.187737286,-0.049266458,0.100548506,-0.047766209,-0.180330992,-0.041953683,0.022641063,-0.095860898,0.027703643,0.186143517,0.027047396,-0.101954699,0.017109632,0.181737185,0.025172353,-0.102048397,0.019547224,0.181549788,0.026859641,-0.006234527,-0.135517716,0.000703096,0.165893197,-0.00351584,-0.129423916,-0.002297044,0.157924175,-0.001359344,-0.125955105,-0.001640797,0.15464294,-0.001453042,-0.117517412,0.001546741,0.145549178,-0.003140688,-0.113111079,0.005859375,0.144799232,-0.006234527,-0.135517716,0.000703096,0.165893197,-0.00351584,-0.129423916,-0.002297044,0.157924175,-0.001359344,-0.125955105,-0.001640797,0.15464294,-0.001453042,-0.117517412,0.001546741,0.145549178,-0.003140688,-0.113111079,0.005859375,0.144799232,-0.006234527,-0.135517716,0.000703096,0.165893197,-0.00351584,-0.129423916,-0.002297044,0.157924175,-0.001359344,-0.125955105,-0.001640797,0.15464294,-0.001453042,-0.117517412,0.001546741,0.145549178,-0.003140688,-0.113111079,0.005859375,0.144799232,-0.011953354,-0.145361602,-0.012047052,0.14798677,-0.017953277,-0.15154928,-0.015516043,0.149861813,-0.011765957,-0.146299124,-0.009234667,0.153330445,-0.005390882,-0.140017748,-0.001359344,0.006797075,-0.152299225,-0.012234449,0.145174026,-0.017484784,-0.161018193,-0.028640985,0.130079985,-0.044203877,-0.178549647,-0.045234919,0.102798343,-0.06032896,-0.187924862,-0.038672447,0.107017279,-0.063329101,-0.181830883,-0.051328897,0.098485708,-0.001734495,-0.134392619,0.007359624,0.16936183,0.004359484,-0.126142502,0.013734698,0.17329967,0.006046772,-0.121830046,0.019265771,0.17236197,-0.001734495,-0.123236239,0.01523459,0.159892917,-0.004734635,-0.123517513,0.013359547,0.167205691,-0.001734495,-0.134392619,0.007359624,0.16936183,0.004359484,-0.126142502,0.013734698,0.17329967,0.006046772,-0.121830046,0.019265771,0.17236197,-0.001734495,-0.123236239,0.01523459,0.159892917,-0.004734635,-0.123517513,0.013359547,0.167205691,0.010828257,-0.112736106,0.014953494,0.16523695,0.008484364,-0.108798623,0.014672041,0.162799358,0.009140611,-0.106361032,0.014484644,0.162143111,0.007734418,-0.107392251,0.006515622,0.167580485,0.000140548,-0.117142439,0.004359484,0.129142642,-0.002765536,-0.103642166,0.015140891,0.16317451,0.006328225,-0.098017216,0.018046975,0.158768177,0.004265785,-0.101204753,0.015140891,0.16270566,0.008484364,-0.096985817,0.015797138,0.16176796,0.009890914,-0.096610844,0.018515825,0.162143111
14,-0.055828929,-0.184549749,-0.049360156,0.105142236,-0.058453918,-0.190456152,-0.054047585,0.107392073,-0.056766629,-0.188299835,-0.049266458,0.100548506,-0.047860265,-0.180987239,-0.041953683,0.022641063,-0.095954597,0.027703643,0.186143517,0.02695334,-0.102142274,0.017203331,0.181643486,0.0248909,-0.103173494,0.019547224,0.181455731,0.026297092,-0.006234527,-0.135611415,0.000703096,0.165893197,-0.00351584,-0.129423916,-0.002297044,0.157924175,-0.001547098,-0.125767529,-0.001734495,0.154549241,-0.001359344,-0.117423713,0.001546741,0.14545548,-0.003140688,-0.112829804,0.005859375,0.144705176,-0.006234527,-0.135611415,0.000703096,0.165893197,-0.00351584,-0.129423916,-0.002297044,0.157924175,-0.001547098,-0.125767529,-0.001734495,0.154549241,-0.001359344,-0.117423713,0.001546741,0.14545548,-0.003140688,-0.112829804,0.005859375,0.144705176,-0.006234527,-0.135611415,0.000703096,0.165893197,-0.00351584,-0.129423916,-0.002297044,0.157924175,-0.001547098,-0.125767529,-0.001734495,0.154549241,-0.001359344,-0.117423713,0.001546741,0.14545548,-0.003140688,-0.112829804,0.005859375,0.144705176,-0.012047052,-0.145455301,-0.011953354,0.147236466,-0.018047333,-0.15211165,-0.01523459,0.149580359,-0.011859655,-0.146767974,-0.009046912,0.153236747,-0.005671978,-0.140673995,-0.001359344,0.006609321,-0.152205527,-0.012234449,0.145267725,-0.017578483,-0.160736918,-0.028640985,0.130173683,-0.044110179,-0.1778934,-0.045234919,0.103079796,-0.060235262,-0.187643588,-0.038859844,0.107110977,-0.063235402,-0.181643486,-0.051422596,0.098485708,-0.001734495,-0.134017646,0.007265568,0.16936183,0.004265785,-0.126048803,0.013640642,0.173205614,0.005953074,-0.121736348,0.019265771,0.172268271,-0.001734495,-0.12314254,0.015047193,0.159799218,-0.004828334,-0.123330116,0.013265848,0.167018294,-0.001734495,-0.134017646,0.007265568,0.16936183,0.004265785,-0.126048803,0.013640642,0.173205614,0.005953074,-0.121736348,0.019265771,0.172268271,-0.001734495,-0.12314254,0.015047193,0.159799218,-0.004828334,-0.123330116,0.013265848,0.167018294,0.01064086,-0.112642407,0.014859438,0.16523695,0.008390665,-0.108423471,0.014484644,0.162611961,0.009046912,-0.10645473,0.013922095,0.16223681,0.007828116,-0.107204854,0.006046772,0.167486787,0.000234246,-0.116954863,0.004359484,0.128580093,-0.002671838,-0.10336107,0.014859438,0.162986755,0.006328225,-0.097735941,0.017859578,0.158580422,0.004172087,-0.10082978,0.014859438,0.162611961,0.008484364,-0.09679842,0.015609741,0.16176796,0.009796858,-0.096235871,0.018328428,0.161861658
15,-0.056016684,-0.184737146,-0.049360156,0.105048537,-0.058641672,-0.190643549,-0.053953886,0.107017279,-0.056860328,-0.188674808,-0.049079061,0.100642204,-0.047860265,-0.181362212,-0.041953683,0.022641063,-0.096048295,0.027703643,0.186143517,0.026859641,-0.102423549,0.017109632,0.181643486,0.024609804,-0.103454769,0.019547224,0.181455731,0.025922298,-0.006234527,-0.135611415,0.000796795,0.165986896,-0.003609538,-0.129423916,-0.002203345,0.158017874,-0.001547098,-0.125486255,-0.001734495,0.154455543,-0.001359344,-0.117330015,0.001453042,0.14545548,-0.003140688,-0.112642407,0.005765676,0.144517779,-0.006234527,-0.135611415,0.000796795,0.165986896,-0.003609538,-0.129423916,-0.002203345,0.158017874,-0.001547098,-0.125486255,-0.001734495,0.154455543,-0.001359344,-0.117330015,0.001453042,0.14545548,-0.003140688,-0.112642407,0.005765676,0.144517779,-0.006234527,-0.135611415,0.000796795,0.165986896,-0.003609538,-0.129423916,-0.002203345,0.158017874,-0.001547098,-0.125486255,-0.001734495,0.154455543,-0.001359344,-0.117330015,0.001453042,0.14545548,-0.003140688,-0.112642407,0.005765676,0.144517779,-0.012328506,-0.145924151,-0.011859655,0.147049069,-0.018328428,-0.152674198,-0.015047193,0.149299264,-0.011859655,-0.146861672,-0.008953214,0.153236747,-0.005859375,-0.140861571,-0.001265645,0.006515622,-0.15211165,-0.012140751,0.145267725,-0.017578483,-0.160643041,-0.028640985,0.130173683,-0.04401648,-0.177330852,-0.045234919,0.103173494,-0.060235262,-0.187362313,-0.0389539,0.107204676,-0.063235402,-0.18145591,-0.051422596,0.098485708,-0.001828194,-0.133830249,0.007359624,0.16936183,0.004265785,-0.125673831,0.013546944,0.173018217,0.005953074,-0.12164247,0.019172072,0.172268271,-0.001734495,-0.122954965,0.014953494,0.159611821,-0.004828334,-0.123236239,0.01317215,0.166736841,-0.001828194,-0.133830249,0.007359624,0.16936183,0.004265785,-0.125673831,0.013546944,0.173018217,0.005953074,-0.12164247,0.019172072,0.172268271,-0.001734495,-0.122954965,0.014953494,0.159611821,-0.004828334,-0.123236239,0.01317215,0.166736841,0.010453105,-0.112642407,0.014859438,0.165143251,0.008203268,-0.108236074,0.014390945,0.162518263,0.008953214,-0.105798483,0.013734698,0.162330508,0.008484364,-0.106829703,0.006046772,0.16729939,0.000140548,-0.116392493,0.004078031,0.126986146,-0.002578139,-0.102798522,0.014859438,0.162893057,0.006234527,-0.097548366,0.017672181,0.158205628,0.004172087,-0.100642204,0.014672041,0.162424207,0.008484364,-0.096423447,0.015515685,0.161674261,0.009703159,-0.0957672,0.018046975,0.161955714
16,-0.056297779,-0.184924722,-0.049360156,0.104860783,-0.058735371,-0.191018522,-0.053953886,0.106735826,-0.056860328,-0.188862205,-0.049079061,0.1009233,-0.047860265,-0.181362212,-0.041859984,0.022641063,-0.096423447,0.027797341,0.186049819,0.026578546,-0.103267193,0.017203331,0.181643486,0.024328351,-0.103736043,0.019547224,0.181549788,0.025640845,-0.006234527,-0.135705292,0.000890493,0.165893197,-0.003609538,-0.129330218,-0.002203345,0.158017874,-0.001640797,-0.12520498,-0.001734495,0.154361844,-0.001265645,-0.117236137,0.001453042,0.14545548,-0.003140688,-0.112454832,0.005765676,0.144424081,-0.006234527,-0.135705292,0.000890493,0.165893197,-0.003609538,-0.129330218,-0.002203345,0.158017874,-0.001640797,-0.12520498,-0.001734495,0.154361844,-0.001265645,-0.117236137,0.001453042,0.14545548,-0.003140688,-0.112454832,0.005765676,0.144424081,-0.006234527,-0.135705292,0.000890493,0.165893197,-0.003609538,-0.129330218,-0.002203345,0.158017874,-0.001640797,-0.12520498,-0.001734495,0.154361844,-0.001265645,-0.117236137,0.001453042,0.14545548,-0.003140688,-0.112454832,0.005765676,0.144424081,-0.012796998,-0.146580398,-0.011859655,0.146767974,-0.01870358,-0.152861774,-0.015047193,0.149017811,-0.011953354,-0.147049069,-0.008953214,0.153236747,-0.005859375,-0.140861571,-0.001078248,0.006421924,-0.152017951,-0.012140751,0.145267725,-0.017672181,-0.160549343,-0.028547287,0.130267739,-0.043922424,-0.177143276,-0.045234919,0.103267193,-0.060141563,-0.186612189,-0.039047599,0.107298374,-0.063141704,-0.180893362,-0.051516294,0.098485708,-0.001921892,-0.133736372,0.007359624,0.16936183,0.004265785,-0.125298858,0.013453245,0.172924519,0.005953074,-0.121455073,0.019078374,0.172268271,-0.001828194,-0.122579992,0.014859438,0.159424424,-0.004828334,-0.12314254,0.012890697,0.166549444,-0.001921892,-0.133736372,0.007359624,0.16936183,0.004265785,-0.125298858,0.013453245,0.172924519,0.005953074,-0.121455073,0.019078374,0.172268271,-0.001828194,-0.122579992,0.014859438,0.159424424,-0.004828334,-0.12314254,0.012890697,0.166549444,0.010265708,-0.112267435,0.014765739,0.165143251,0.008015871,-0.108048499,0.014203191,0.162424207,0.008859515,-0.105611086,0.013546944,0.162518263,0.008296967,-0.10645473,0.006140828,0.167205691,0.000140548,-0.115923643,0.003890634,0.126329899,-0.002390742,-0.102329671,0.014765739,0.16270566,0.006234527,-0.097173393,0.017297029,0.157830477,0.004172087,-0.100267231,0.014390945,0.162330508,0.008390665,-0.096048295,0.015328288,0.161580563,0.009703159,-0.095485926,0.017672181,0.162049413
17,-0.056578875,-0.185299695,-0.049266458,0.104485989,-0.059016466,-0.191487372,-0.053953886,0.106642127,-0.056860328,-0.188862205,-0.048891306,0.101579547,-0.047953963,-0.18145591,-0.041859984,0.022641063,-0.097079694,0.027797341,0.186049819,0.026203394,-0.103454769,0.017297029,0.181643486,0.024234653,-0.104673564,0.019547224,0.181455731,0.025640845,-0.006234527,-0.135798991,0.000984192,0.165893197,-0.003609538,-0.129423916,-0.002203345,0.158017874,-0.001734495,-0.125017583,-0.001828194,0.154361844,-0.001171947,-0.117142439,0.001453042,0.14545548,-0.003140688,-0.11198616,0.005671978,0.144330382,-0.006234527,-0.135798991,0.000984192,0.165893197,-0.003609538,-0.129423916,-0.002203345,0.158017874,-0.001734495,-0.125017583,-0.001828194,0.154361844,-0.001171947,-0.117142439,0.001453042,0.14545548,-0.003140688,-0.11198616,0.005671978,0.144330382,-0.006234527,-0.135798991,0.000984192,0.165893197,-0.003609538,-0.129423916,-0.002203345,0.158017874,-0.001734495,-0.125017583,-0.001828194,0.154361844,-0.001171947,-0.117142439,0.001453042,0.14545548,-0.003140688,-0.11198616,0.005671978,0.144330382,-0.013078451,-0.146861672,-0.011859655,0.145923972,-0.019078374,-0.152955472,-0.014953494,0.148736715,-0.012047052,-0.147236645,-0.008859515,0.153143048,-0.005859375,-0.140955269,-0.000703096,0.006328225,-0.151924253,-0.012140751,0.145267725,-0.017578483,-0.160268068,-0.028547287,0.130267739,-0.043828726,-0.176955879,-0.045234919,0.103267193,-0.060141563,-0.186237216,-0.039047599,0.107298374,-0.063141704,-0.180330992,-0.051610351,0.098485708,-0.002109289,-0.133642673,0.007359624,0.16936183,0.004265785,-0.124923885,0.013453245,0.172737122,0.005953074,-0.121079922,0.018890977,0.172268271,-0.001828194,-0.12211132,0.014859438,0.159142971,-0.004828334,-0.123048842,0.012609601,0.166455746,-0.002109289,-0.133642673,0.007359624,0.16936183,0.004265785,-0.124923885,0.013453245,0.172737122,0.005953074,-0.121079922,0.018890977,0.172268271,-0.001828194,-0.12211132,0.014859438,0.159142971,-0.004828334,-0.123048842,0.012609601,0.166455746,0.010078311,-0.111704886,0.014672041,0.165049195,0.007828116,-0.107767224,0.014109492,0.162518263,0.008859515,-0.105986059,0.01317215,0.162518263,0.008296967,-0.106173456,0.006140828,0.167111993,0.000234246,-0.115642369,0.003703237,0.125392556,-0.002297044,-0.102142274,0.014578342,0.162611961,0.006234527,-0.09679842,0.017109632,0.157455683,0.004078031,-0.099892259,0.014203191,0.16223681,0.008390665,-0.0957672,0.015047193,0.161486864,0.009609461,-0.09529835,0.017297029,0.16176796
18,-0.056672931,-0.185674667,-0.049266458,0.104110837,-0.059391618,-0.191674769,-0.053860188,0.106642127,-0.056860328,-0.188862205,-0.048703909,0.101954699,-0.047953963,-0.18145591,-0.041859984,0.022641063,-0.097360969,0.027797341,0.18595612,0.025922298,-0.103548467,0.017297029,0.181643486,0.024140954,-0.104860961,0.019640923,0.181455731,0.025547147,-0.006234527,-0.135798991,0.000984192,0.165893197,-0.003609538,-0.129423916,-0.002109289,0.157924175,-0.001734495,-0.124923885,-0.001828194,0.154267788,-0.001078248,-0.117142439,0.001453042,0.14545548,-0.003140688,-0.11151731,0.005578279,0.144236684,-0.006234527,-0.135798991,0.000984192,0.165893197,-0.003609538,-0.129423916,-0.002109289,0.157924175,-0.001734495,-0.124923885,-0.001828194,0.154267788,-0.001078248,-0.117142439,0.001453042,0.14545548,-0.003140688,-0.11151731,0.005578279,0.144236684,-0.006234527,-0.135798991,0.000984192,0.165893197,-0.003609538,-0.129423916,-0.002109289,0.157924175,-0.001734495,-0.124923885,-0.001828194,0.154267788,-0.001078248,-0.117142439,0.001453042,0.14545548,-0.003140688,-0.11151731,0.005578279,0.144236684,-0.013265848,-0.146955371,-0.011765957,0.145642877,-0.019265771,-0.153049171,-0.014953494,0.148830414,-0.012140751,-0.147705495,-0.008859515,0.153143048,-0.005953074,-0.141142845,-0.000422001,0.006234527,-0.151830554,-0.012140751,0.145361423,-0.017578483,-0.15970552,-0.028453588,0.130267739,-0.043735027,-0.176299632,-0.045234919,0.103267193,-0.060047865,-0.185955942,-0.039141297,0.107392073,-0.063141704,-0.180143416,-0.051704049,0.098485708,-0.002297044,-0.133548975,0.007359624,0.16936183,0.004265785,-0.124736309,0.013359547,0.172643065,0.005859375,-0.12061125,0.018703222,0.172174573,-0.001828194,-0.121830046,0.014765739,0.159049273,-0.004828334,-0.122861266,0.012328148,0.166362047,-0.002297044,-0.133548975,0.007359624,0.16936183,0.004265785,-0.124736309,0.013359547,0.172643065,0.005859375,-0.12061125,0.018703222,0.172174573,-0.001828194,-0.121830046,0.014765739,0.159049273,-0.004828334,-0.122861266,0.012328148,0.166362047,0.009984612,-0.111329913,0.014578342,0.164955497,0.007828116,-0.107298553,0.013922095,0.16270566,0.008859515,-0.105235934,0.01317215,0.162611961,0.008015871,-0.105798483,0.006140828,0.166924238,0.000327945,-0.115267396,0.003703237,0.125017405,-0.002203345,-0.102048397,0.014296889,0.162424207,0.006140828,-0.096423447,0.016734481,0.157267928,0.004078031,-0.099517107,0.013922095,0.162049413,0.008390665,-0.095579624,0.014672041,0.161486864,0.009609461,-0.095017076,0.017109632,0.16176796
19,-0.056766629,-0.185768545,-0.049266458,0.103829741,-0.059579015,-0.191768646,-0.053860188,0.106548429,-0.056954026,-0.188956082,-0.04861021,0.102048397,-0.048047662,-0.181549609,-0.041859984,0.022641063,-0.097360969,0.027797341,0.185768366,0.025734901,-0.104017317,0.017297029,0.181549788,0.024140954,-0.105142236,0.019640923,0.181455731,0.02535975,-0.006234527,-0.135798991,0.001078248,0.165893197,-0.003703237,-0.129423916,-0.002109289,0.157924175,-0.001828194,-0.124830008,-0.001828194,0.154267788,-0.00098455,-0.117142439,0.001359344,0.145361423,-0.003046989,-0.111329913,0.005578279,0.144142628,-0.006234527,-0.135798991,0.001078248,0.165893197,-0.003703237,-0.129423916,-0.002109289,0.157924175,-0.001828194,-0.124830008,-0.001828194,0.154267788,-0.00098455,-0.117142439,0.001359344,0.145361423,-0.003046989,-0.111329913,0.005578279,0.144142628,-0.006234527,-0.135798991,0.001078248,0.165893197,-0.003703237,-0.129423916,-0.002109289,0.157924175,-0.001828194,-0.124830008,-0.001828194,0.154267788,-0.00098455,-0.117142439,0.001359344,0.145361423,-0.003046989,-0.111329913,0.005578279,0.144142628,-0.013359547,-0.146955371,-0.011484504,0.145549178,-0.019359827,-0.153330445,-0.014859796,0.148643017,-0.012328506,-0.148174167,-0.008859515,0.153143048,-0.005953074,-0.141424119,-0.000234246,0.006140828,-0.151736677,-0.012047052,0.145361423,-0.017578483,-0.159330547,-0.02835989,0.130267739,-0.043735027,-0.175737083,-0.045234919,0.103360891,-0.059954166,-0.185299695,-0.039141297,0.107392073,-0.063048005,-0.180049717,-0.051797748,0.098579764,-0.002390742,-0.133267701,0.007359624,0.16936183,0.004172087,-0.124642611,0.013359547,0.172549367,0.005859375,-0.120329976,0.018515825,0.172080874,-0.001828194,-0.12164247,0.014765739,0.158955574,-0.004922032,-0.122579992,0.012140751,0.166362047,-0.002390742,-0.133267701,0.007359624,0.16936183,0.004172087,-0.124642611,0.013359547,0.172549367,0.005859375,-0.120329976,0.018515825,0.172080874,-0.001828194,-0.12164247,0.014765739,0.158955574,-0.004922032,-0.122579992,0.012140751,0.166362047,0.009796858,-0.111236036,0.014390945,0.164861798,0.007734418,-0.107017279,0.013828397,0.162424207,0.008859515,-0.104954839,0.012890697,0.162330508,0.008015871,-0.105517209,0.006140828,0.16683054,0.000327945,-0.114986122,0.003515482,0.123423815,-0.002109289,-0.101579726,0.013922095,0.16223681,0.006140828,-0.096142173,0.016453385,0.15717423,0.004078031,-0.099235833,0.013640642,0.161955714,0.008390665,-0.096985817,0.014484644,0.161393166,0.009515762,-0.094642103,0.016922235,0.161674261
