Time,Current,pH,Temperature,Rinse,Concentration
0,-13.844,7.4,24,1,5.5
1,-9.90653,7.4,24,1,5.5
2,-7.9689,7.4,24,1,5.5
3,-6.96898,7.4,24,1,5.5
4,-6.21891,7.4,24,1,5.5
5,-5.59071,7.4,24,1,5.5
6,-5.1782,7.4,24,1,5.5
7,-4.8407,7.4,24,1,5.5
8,-4.56569,7.4,24,1,5.5
9,-4.32193,7.4,24,1,5.5
10,-4.12195,7.4,24,1,5.5
11,-3.94695,7.4,24,1,5.5
12,-3.78537,7.4,24,1,5.5
13,-3.64599,7.4,24,1,5.5
14,-3.52037,7.4,24,1,5.5
15,-3.40724,7.4,24,1,5.5
16,-3.30411,7.4,24,1,5.5
17,-3.20974,7.4,24,1,5.5
18,-3.12161,7.4,24,1,5.5
19,-3.04098,7.4,24,1,5.5
20,-2.96598,7.4,24,1,5.5
21,-2.89598,7.4,24,1,5.5
22,-2.83098,7.4,24,1,5.5
23,-2.76973,7.4,24,1,5.5
24,-2.7116,7.4,24,1,5.5
25,-2.65785,7.4,24,1,5.5
26,-2.6066,7.4,24,1,5.5
27,-2.55848,7.4,24,1,5.5
28,-2.51285,7.4,24,1,5.5
29,-2.4691,7.4,24,1,5.5
30,-2.42723,7.4,24,1,5.5
31,-2.38847,7.4,24,1,5.5
32,-2.35035,7.4,24,1,5.5
33,-2.31472,7.4,24,1,5.5
34,-2.28035,7.4,24,1,5.5
35,-2.24722,7.4,24,1,5.5
36,-2.21535,7.4,24,1,5.5
37,-2.18535,7.4,24,1,5.5
38,-2.15597,7.4,24,1,5.5
39,-2.12785,7.4,24,1,5.5
40,-2.10097,7.4,24,1,5.5
41,-2.07472,7.4,24,1,5.5
42,-2.04972,7.4,24,1,5.5
43,-2.02597,7.4,24,1,5.5
44,-2.00284,7.4,24,1,5.5
45,-1.97972,7.4,24,1,5.5
46,-1.95847,7.4,24,1,5.5
47,-1.93659,7.4,24,1,5.5
48,-1.91659,7.4,24,1,5.5
49,-1.89659,7.4,24,1,5.5
50,-1.87784,7.4,24,1,5.5
